season,playerId,N_research,rawAbilityRateExact,validatedDRBL100,r1Points_product,r1Points_research,r1PointsResidual,r1WinEq_product,r1WinEq_research,r1WinEqResidual,r1PointValueVersion,r1WinEquivalentVersion,mismatch,status
2024-25,1627736,9795,1.225358425712469,1.053302832808568,120.02385779853634,120.02385779853634,0,3.2014333502001064,3.2014333502001064,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630198,6664,1.279853806512311,1.0320602331314184,85.28945766598041,85.28945766598041,0,2.2749519903840283,2.2749519903840283,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628381,5113,1.3287895094916888,1.0120811503099962,67.94100762031005,67.94100762031005,0,1.8122114355543788,1.8122114355543788,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,201939,9434,1.1632169223196798,0.994543089103123,109.73788445163858,109.73788445163858,0,2.9270724129995904,2.9270724129995904,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631116,429,4.681784574269787,0.9898893949540357,20.084855823617385,20.084855823617385,0,0.5357295495002299,0.5357295495002299,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1627780,3791,1.4065924587821792,0.9891285496648565,53.32392011243242,53.32392011243242,0,1.4223253554963566,1.4223253554963566,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,204001,5035,1.3020945843452847,0.9881004117827443,65.56046232178508,65.56046232178508,0,1.7487144171269906,1.7487144171269906,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,203084,9064,1.1505911299750031,0.9779593025218893,104.28958002093428,104.28958002093428,0,2.7817481097616685,2.7817481097616685,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631109,4827,1.2984168905645543,0.9751763390003273,62.67458330755104,62.67458330755104,0,1.6717384767575405,1.6717384767575405,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,203552,4319,1.3126468277919328,0.9578174774849395,56.693216492333576,56.693216492333576,0,1.5121956362486189,1.5121956362486189,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629634,5288,1.2250123666154,0.9404566484701271,64.77865394662236,64.77865394662236,0,1.7278610013843227,1.7278610013843227,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628384,10928,1.0764314418405037,0.9389561619119591,117.63242796433023,117.63242796433023,0,3.1376460051979005,3.1376460051979005,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629680,1316,2.0421826167368273,0.9216434580334927,26.875123236256645,26.875123236256645,0,0.7168484449459103,0.7168484449459103,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629021,2282,1.5326416973880956,0.9009501168056759,34.97488353439634,34.97488353439634,0,0.9328958477099247,0.9328958477099247,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631131,1093,2.203573540283208,0.8943579203600246,24.085058795295463,24.085058795295463,0,0.6424281962192486,0.6424281962192486,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630596,9051,1.048066532134091,0.8906253105197312,94.86050182345659,94.86050182345659,0,2.5302434009751966,2.5302434009751966,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,202681,7454,1.0784374534691628,0.8878587119680957,80.38672778159139,80.38672778159139,0,2.1441799651650797,2.1441799651650797,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630573,6035,1.1215562970544357,0.8865215786147373,67.68592252723519,67.68592252723519,0,1.8054074722500206,1.8054074722500206,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,202692,3377,1.2808216638378598,0.8690646491421443,43.25334758780453,43.25334758780453,0,1.1537098708143956,1.1537098708143956,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629060,7480,1.0483493427212043,0.8636181810082167,78.41653083554607,78.41653083554607,0,2.091628294812014,2.091628294812014,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630643,3184,1.2960190258284263,0.8625678466215948,41.26524578237709,41.26524578237709,0,1.1006806186287852,1.1006806186287852,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630551,5479,1.111099727350772,0.8599682732243084,60.877154061548794,60.877154061548794,0,1.6237950925144222,1.6237950925144222,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628378,9308,1.002515311214625,0.8554650272080794,93.31412516785728,93.31412516785728,0,2.488996419849858,2.488996419849858,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1627751,7060,1.0462044159635029,0.8529102975406848,73.8620317670233,73.8620317670233,0,1.9701447374687844,1.9701447374687844,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630314,2040,1.5199037476179051,0.8518141882254193,31.006036451405265,31.006036451405265,0,0.8270335662736836,0.8270335662736836,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629661,7215,1.0391553633785124,0.8505395288458273,74.97505946775968,74.97505946775968,0,1.999832868363686,1.999832868363686,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630534,7355,1.0336302795418906,0.8489503859330659,76.02350706030606,76.02350706030606,0,2.027798434129361,2.027798434129361,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630700,10870,0.9726158867448508,0.8478215468257039,105.72334688916528,105.72334688916528,0,2.8199914153223955,2.8199914153223955,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629675,9046,0.9764666628310854,0.8297123268805183,88.33117431969998,88.33117431969998,0,2.3560846361403596,2.3560846361403596,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629048,5644,1.0342825196801513,0.8058380095354464,58.37490541074773,58.37490541074773,0,1.5570518430630167,1.5570518430630167,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1626158,2259,1.330848069163584,0.7790582503862493,30.06385788240536,30.06385788240536,0,0.8019025469249881,0.8019025469249881,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1641726,3451,1.1321705435388438,0.7735340617209563,39.0712054575255,39.0712054575255,0,1.0421583048446883,1.0421583048446883,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630696,1092,1.8654170229993075,0.7566996244856031,20.370353891152437,20.370353891152437,0,0.5433447274455896,0.5433447274455896,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1641709,5515,0.974630885136831,0.7554587957174452,53.75089331529624,53.75089331529624,0,1.433714143328726,1.433714143328726,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630193,3787,1.0584828617645574,0.7441014660297716,40.08474597502379,40.08474597502379,0,1.0691927834393071,1.0691927834393071,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,203932,5970,0.9401692014999761,0.7414544429266654,56.12810132954857,56.12810132954857,0,1.4971221453441652,1.4971221453441652,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629637,4526,0.9998366042484592,0.7386974323912058,45.25260470828526,45.25260470828526,0,1.207036672156471,1.207036672156471,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,202696,9771,0.857238418852976,0.7366174118909884,83.76076590612429,83.76076590612429,0,2.2341767239333015,2.2341767239333015,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1627884,7733,0.8821480344744054,0.730917256036706,68.21650750590577,68.21650750590577,0,1.8195599289114488,1.8195599289114488,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631245,1621,1.4521079664653622,0.7307876478237665,23.53867013640352,23.53867013640352,0,0.6278542031246098,0.6278542031246098,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630169,9847,0.8411035268077504,0.7235386064886797,82.82346428475918,82.82346428475918,0,2.2091757889119354,2.2091757889119354,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1626157,10077,0.8351528814445762,0.720718984869144,84.15835586316994,84.15835586316994,0,2.2447817633940987,2.2447817633940987,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630162,11610,0.8152494744374443,0.7165061618636434,94.65046398218729,94.65046398218729,0,2.524640996901731,2.524640996901731,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,203926,1386,1.5189272658646458,0.7050345581006024,21.05233190488399,21.05233190488399,0,0.5615353371902635,0.5615353371902635,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631197,955,1.8573077710623862,0.6942187559156864,17.737289213645788,17.737289213645788,0,0.4731121817965988,0.4731121817965988,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628415,9518,0.8090281408591111,0.6926002738529429,77.00329844697019,77.00329844697019,0,2.0539327117558184,2.0539327117558184,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1642419,4336,0.946312017786524,0.691241393046221,41.032089091223675,41.032089091223675,0,1.094461558347172,1.094461558347172,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631216,3110,1.0465047220841976,0.6910041795502876,32.54629685681854,32.54629685681854,0,0.8681174067727926,0.8681174067727926,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,201942,11459,0.7831266818818922,0.6871773219760015,89.73848647684602,89.73848647684602,0,2.3936223070390223,2.3936223070390223,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629018,7728,0.8179597114401278,0.6776578741433649,63.21192650009308,63.21192650009308,0,1.6860711973404316,1.6860711973404316,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630530,7827,0.8141105129581365,0.6759353967246563,63.72042984923334,63.72042984923334,0,1.699634663891879,1.699634663891879,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631342,291,4.3847741603471055,0.6747590061665826,12.759692806610076,12.759692806610076,0,0.3403432187453655,0.3403432187453655,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629029,7368,0.8164873176053681,0.6708160745000392,60.158785561163526,60.158785561163526,0,1.6046338281037504,1.6046338281037504,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630183,10534,0.7591651218909904,0.6590609357177923,79.97045393999693,79.97045393999693,0,2.133076564693372,2.133076564693372,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,203081,8516,0.7697310608939633,0.6479863300289631,65.55029714572991,65.55029714572991,0,1.7484432782531818,1.7484432782531818,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630166,8956,0.759226406039035,0.6441485119823416,67.99631692485598,67.99631692485598,0,1.8136867176807618,1.8136867176807618,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629650,517,2.628192861755129,0.6418402028943796,13.587757095274016,13.587757095274016,0,0.36243043272484143,0.36243043272484143,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,202695,4736,0.8523559391031311,0.6371145403397142,40.36757727592429,40.36757727592429,0,1.0767368298963307,1.0767368298963307,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630168,8921,0.7472547491062713,0.6336146389865076,66.66259616777046,66.66259616777046,0,1.778111972876652,1.778111972876652,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1641717,7701,0.7636072730593976,0.6322481034115063,58.80539609830421,58.80539609830421,0,1.5685344538486756,1.5685344538486756,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631217,4891,0.8369007280589384,0.6306087599655319,40.93281460936268,40.93281460936268,0,1.0918135794962747,1.0918135794962747,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1641708,9080,0.7402653670869346,0.6293641884971316,67.21609533149366,67.21609533149366,0,1.7928756266580999,1.7928756266580999,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,203897,10890,0.7166104626783892,0.6248108837924466,78.03887938567658,78.03887938567658,0,2.081555081298139,2.081555081298139,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630264,1626,1.2354514316479492,0.6227042863792825,20.088440278595655,20.088440278595655,0,0.535825158772588,0.535825158772588,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,201142,9248,0.7264656122489112,0.6193172918582163,67.1835398207793,67.1835398207793,0,1.792007263487265,1.792007263487265,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629162,1256,1.4037139915007257,0.6173195985031202,17.630647733249116,17.630647733249116,0,0.47026770072326357,0.47026770072326357,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630167,6381,0.7606418728268648,0.6081513332299492,48.53655790508225,48.53655790508225,0,1.2946305678831782,1.2946305678831782,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,201145,1626,1.2011184662734726,0.6053994501427981,19.530186261606666,19.530186261606666,0,0.5209346773245443,0.5209346773245443,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629639,10901,0.6897501607700166,0.6014692026681027,75.18966502553951,75.18966502553951,0,2.005557108547399,2.005557108547399,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629636,9684,0.7003275100543167,0.601025488068593,67.81971607366003,67.81971607366003,0,1.8089761887487439,1.8089761887487439,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1642352,414,2.9047870301588645,0.5971111372819116,12.025818304857697,12.025818304857697,0,0.32076835798130665,0.32076835798130665,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631105,8369,0.6982344627945374,0.5861695475100295,58.43524219127484,58.43524219127484,0,1.5586612246057048,1.5586612246057048,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628970,8345,0.6838718611629443,0.5738472278938934,57.0691068140477,57.0691068140477,0,1.522221874648429,1.522221874648429,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628396,486,2.4509418948171913,0.5710248134617234,11.911577608811548,11.911577608811548,0,0.3177211806868881,0.3177211806868881,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1642484,275,3.8834150433663654,0.5695675396937336,10.679391369257505,10.679391369257505,0,0.28485469736165314,0.28485469736165314,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630194,1827,1.0524593792105963,0.5610864563226611,19.228432858177595,19.228432858177595,0,0.5128859157950179,0.5128859157950179,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629057,1456,1.1773804469968399,0.560950893595353,17.142659308273988,17.142659308273988,0,0.4572514350667363,0.4572514350667363,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630217,9508,0.6534603705559645,0.5593357222943924,62.1310120324611,62.1310120324611,0,1.6572396326093655,1.6572396326093655,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630171,4345,0.7630910184095868,0.5577174894852237,33.15630474989655,33.15630474989655,0,0.8843883353082111,0.8843883353082111,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1641810,2711,0.8798769383669915,0.5533162560688736,23.85346379912914,23.85346379912914,0,0.6362507915093379,0.6362507915093379,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630200,3663,0.7829258113184632,0.5449092241800363,28.678572468595306,28.678572468595306,0,0.7649524021399289,0.7649524021399289,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630288,2535,0.8809659125977592,0.5400843019190616,22.332485884353193,22.332485884353193,0,0.5956812788258278,0.5956812788258278,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1641705,6024,0.6765134885294339,0.5345379400447678,40.7531725490131,40.7531725490131,0,1.0870219314552065,1.0870219314552065,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630249,4749,0.7053939600134602,0.5276289047257714,33.49915916103922,33.49915916103922,0,0.8935333966837402,0.8935333966837402,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630541,6827,0.6485977675373672,0.5254511639940199,44.27976958977606,44.27976958977606,0,1.1810879412144197,1.1810879412144197,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629640,7505,0.6355679574849009,0.523881111578713,47.699375209241815,47.699375209241815,0,1.2723001358188069,1.2723001358188069,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630215,4371,0.7147596035618698,0.5232313225873276,31.242142271689332,31.242142271689332,0,0.833331289585515,0.833331289585515,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630549,3558,0.7552056764170445,0.5209425739999698,26.870217966918442,26.870217966918442,0,0.7167176051850571,0.7167176051850571,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1627734,10119,0.5931435190095092,0.51216138483294,60.020192688572244,60.020192688572244,0,1.600937097699046,1.600937097699046,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629013,3088,0.7701045298359322,0.5072702193117233,23.78082788133359,23.78082788133359,0,0.6343133512877164,0.6343133512877164,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,201587,5508,0.6541149706476821,0.5068746846268195,36.02865258327433,36.02865258327433,0,0.9610033543203962,0.9610033543203962,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,203076,6970,0.6092318410679862,0.49548960702962236,42.46345932243864,42.46345932243864,0,1.1326409376701312,1.1326409376701312,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1641729,5974,0.6237305419096716,0.49196808256778163,37.26166257368378,37.26166257368378,0,0.9938918098060759,0.9938918098060759,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1642272,2392,0.8158412338705764,0.48885075937335143,19.514922314184187,19.514922314184187,0,0.5205275373506231,0.5205275373506231,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1626172,4598,0.6589222868193658,0.4888229549524757,30.297246747954443,30.297246747954443,0,0.8081278000658124,0.8081278000658124,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630178,7776,0.581297199421341,0.4820997251173579,45.20167022700347,45.20167022700347,0,1.205678081039325,1.205678081039325,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,202699,9425,0.5639355851592969,0.4820945932087413,53.15092890126373,53.15092890126373,0,1.4177111076052704,1.4177111076052704,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1626204,1998,0.8465465137151189,0.470094478711175,16.913999344028074,16.913999344028074,0,0.4511523173678103,0.4511523173678103,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1629130,7165,0.5663067127832832,0.4629307013225583,40.57587597092223,40.57587597092223,0,1.0822928451852984,1.0822928451852984,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631204,3449,0.6752652407833829,0.4612774441398074,23.289898154618875,23.289898154618875,0,0.6212186313833852,0.6212186313833852,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631255,3253,0.6869783396239425,0.460486408159218,22.34740538796685,22.34740538796685,0,0.5960792313438794,0.5960792313438794,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628973,9338,0.5316360657950941,0.45386885924251136,49.644175823945886,49.644175823945886,0,1.324174401998903,1.324174401998903,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628420,2343,0.7599656811397617,0.45158498374599587,17.805995909104617,17.805995909104617,0,0.47494481665985366,0.47494481665985366,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1631117,7243,0.5494523124051413,0.45003766807084,39.79683098750438,39.79683098750438,0,1.0615131382423142,1.0615131382423142,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628369,10587,0.5172687694435693,0.44935787823903073,54.763244620990676,54.763244620990676,0,1.4607169017103876,1.4607169017103876,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1628988,3271,0.6643584149540119,0.4461335198757079,21.73116375314573,21.73116375314573,0,0.5796420282937186,0.5796420282937186,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
2024-25,1630241,5801,0.5667419790066865,0.4442197297956747,32.87670220217789,32.87670220217789,0,0.8769304103799029,0.8769304103799029,0,drbl-r1-points-v1,drbl-r1-wineq-v1,NO,COMPARED
