season,playerId,teamId,teamN,observedRealizedR1Points,rateAllocatedR1PointsDiagnostic,R1WinEq
2025-26,1629012,1610612766,2748,14.630902371587496,34.891407552983,0.3902545681754719
2025-26,1629013,1610612752,2981,51.01694178791981,51.01694178791981,1.3607906116400108
2025-26,1629014,1610612738,3361,16.717852641013085,2.4662835985125526,0.4459204359062261
2025-26,1629014,1610612741,496,-13.887606928587344,0.36396211391318833,-0.37042841974199375
2025-26,1629018,1610612749,3585,-39.17009072479928,-39.17009072479928,-1.0447959020549455
2025-26,1629020,1610612747,2819,-43.414735046898045,-43.41473504689804,-1.1580146082501253
2025-26,1629021,1610612753,1266,-7.88937255940715,-7.88937255940715,-0.21043566576767397
2025-26,1629023,1610612742,4688,15.469799205280667,15.469799205280667,0.41263072196708367
2025-26,1629026,1610612760,2204,2.2822353281183028,2.2822353281183028,0.06087476628777314
2025-26,1629027,1610612737,928,-15.030203100967674,-4.072477062698492,-0.40090523959400476
2025-26,1629027,1610612764,323,9.540258267523908,-1.4174677707452725,0.2544702490603146
2025-26,1629028,1610612747,5025,44.86301427852084,44.86301427852084,1.1966450065522864
2025-26,1629029,1610612747,7889,121.17249612566039,121.17249612566039,3.2320713343077783
2025-26,1629048,1610612753,2339,39.76181577424768,39.76181577424769,1.0605791666674917
2025-26,1629057,1610612757,2547,74.41862323906024,74.41862323906024,1.9849908733429287
2025-26,1629060,1610612747,4939,30.651281164114632,30.65128116411463,0.8175710691608312
2025-26,1629111,1610612737,1184,9.797549556809935,-4.250737517300803,0.2613330589161591
2025-26,1629111,1610612763,2756,-23.942740281611595,-9.894453207500856,-0.6386320906414458
2025-26,1629130,1610612765,5312,71.11789354927686,71.11789354927686,1.89694949304831
2025-26,1629162,1610612759,718,-22.034453929666743,-22.034453929666743,-0.5877317806455572
2025-26,1629216,1610612737,829,-16.012696727807707,-16.141578325195297,-0.4271115949054994
2025-26,1629216,1610612747,1317,-25.77237816467614,-25.643496567288548,-0.6874345857875716
2025-26,1629234,1610612758,1428,-16.140676727929176,-16.140676727929176,-0.43052524489194793
2025-26,1629312,1610612756,216,9.929184067177289,9.92918406717729,0.26484418678070976
2025-26,1629599,1610612749,627,6.332344324637353,7.887436373730192,0.16890457178832335
2025-26,1629599,1610612756,513,8.008449082144812,6.453357033051975,0.2136118305578284
2025-26,1629610,1610612758,150,9.844295485229491,9.844295485229491,0.262579927471906
2025-26,1629611,1610612751,3733,-41.221429217046236,-41.221429217046236,-1.0995118858775277
2025-26,1629614,1610612754,5237,-62.13005254487447,-62.130052544874474,-1.6572140399012547
2025-26,1629618,1610612743,2011,-34.59169416987781,-34.59169416987781,-0.9226749196918407
2025-26,1629622,1610612739,782,2.3432816883840926,2.3432816883840926,0.06250307466952233
2025-26,1629627,1610612740,5523,120.55282888280574,120.55282888280573,3.215542758958773
2025-26,1629628,1610612761,5090,15.666665345358188,15.666665345358188,0.417881793195166
2025-26,1629630,1610612763,1869,-49.1048059272463,-49.1048059272463,-1.3097876225113907
2025-26,1629631,1610612739,3218,-26.453808831929226,-35.50397871507065,-0.7056105959909341
2025-26,1629631,1610612758,132,-10.506517052311512,-1.456347169170083,-0.2802435674261953
2025-26,1629632,1610612741,2624,-17.637537216859233,0.6572381896564354,-0.4704514660429228
2025-26,1629632,1610612766,1277,18.614627985856853,0.3198525793411845,0.49651370926203553
2025-26,1629634,1610612763,63,-0.5507726537757354,-0.5507726537757354,-0.014690928741313615
2025-26,1629636,1610612739,2440,-33.31736979804147,-14.295908594140982,-0.8886844729773423
2025-26,1629636,1610612746,1678,9.190094555962546,-9.831366647937937,0.24513022446200458
2025-26,1629637,1610612747,2960,69.93605310174196,69.93605310174196,1.8654258985500853
2025-26,1629638,1610612737,7723,108.88404179565678,108.88404179565677,2.9042976046837983
2025-26,1629639,1610612748,3164,43.50779499320511,43.50779499320511,1.1604968248788836
2025-26,1629640,1610612759,5348,99.56846100543765,99.56846100543765,2.6558202472208334
2025-26,1629645,1610612749,3692,-2.998622890114526,-2.998622890114526,-0.07998319251827234
2025-26,1629646,1610612738,49,6.197319489698212,1.2956971726149544,0.16530301275157738
2025-26,1629646,1610612744,220,4.9346840550641575,5.817415877046734,0.1316243486615854
2025-26,1629646,1610612755,13,0.14791647509658581,0.34375639273457975,0.00394542172784608
2025-26,1629646,1610612763,79,-1.7340694216140875,2.0889811558486002,-0.04625336811982766
2025-26,1629651,1610612751,5008,-12.075689633679284,-12.075689633679282,-0.32209859130521973
2025-26,1629652,1610612760,4540,-23.645837544651815,-23.64583754465182,-0.6307127124336215
2025-26,1629655,1610612742,3106,69.99928429933348,69.99928429933348,1.8671124837711868
2025-26,1629656,1610612755,5988,-28.442330690702416,-28.442330690702416,-0.7586510523888956
2025-26,1629660,1610612763,1123,19.24147699427167,19.24147699427167,0.5132338460572348
2025-26,1629661,1610612743,4182,44.64134899597777,44.64134899597777,1.1907324601541687
2025-26,1629673,1610612740,2784,-45.5860259340255,-45.5860259340255,-1.21593011927047
2025-26,1629674,1610612738,4606,107.3188846285573,107.3188846285573,2.8625496851870955
2025-26,1629675,1610612750,5751,16.457756690739057,16.457756690739057,0.43898281646345716
2025-26,1629680,1610612757,1245,53.59116050721706,53.591160507217054,1.4294535409094624
2025-26,1629684,1610612766,1770,4.283038963264631,4.283038963264631,0.11424281829215702
2025-26,1629723,1610612762,1635,7.980926592201248,22.925921049179998,0.21287771470118122
2025-26,1629723,1610612763,964,28.462173595455518,13.51717913847677,0.759180328302923
2025-26,1629726,1610612754,498,14.767204832406641,14.767204832406641,0.3938902057210772
2025-26,1629731,1610612739,3134,32.8115223164499,32.8115223164499,0.8751918471995553
2025-26,1629750,1610612765,3824,100.77432775521427,100.77432775521427,2.6879847026836154
2025-26,1630162,1610612750,6902,147.18054367284353,147.18054367284353,3.9257920021678436
2025-26,1630163,1610612766,6407,-1.5931030170430298,-1.5931030170430298,-0.042493327765108384
2025-26,1630164,1610612754,147,-2.985324156008014,-2.985324156008014,-0.0796284712848031
2025-26,1630165,1610612758,1084,-24.80117005297661,-24.80117005297661,-0.6615292524995953
2025-26,1630166,1610612757,6997,11.84818622466634,11.84818622466634,0.316030322760471
2025-26,1630167,1610612754,1284,24.090103108867613,24.09010310886761,0.642562744749807
2025-26,1630168,1610612737,6279,18.974139901021076,18.97413990102108,0.5061030813761445
2025-26,1630170,1610612759,5337,44.483173683421704,44.483173683421704,1.1865134012930103
2025-26,1630171,1610612741,4438,-32.79007233553867,-32.79007233553867,-0.8746197052478639
2025-26,1630172,1610612741,3960,-73.94477907257739,-73.94477907257739,-1.9723518818524013
2025-26,1630173,1610612758,4490,15.508576893048616,15.508576893048616,0.4136650511841326
2025-26,1630174,1610612754,3727,-27.853508324232138,-27.853508324232138,-0.7429452119340266
2025-26,1630175,1610612749,1505,-46.07469631087267,-46.07469631087267,-1.2289645748394564
2025-26,1630178,1610612755,8273,166.5119997042699,166.5119997042699,4.441425886814486
2025-26,1630180,1610612740,6365,75.72627207468418,75.72627207468418,2.019870193750574
2025-26,1630182,1610612766,2023,18.353414978522103,18.353414978522103,0.48954629421201096
2025-26,1630183,1610612750,6376,34.762197696050286,34.762197696050286,0.927222812794323
2025-26,1630188,1610612741,3041,31.168100811026722,31.168100811026715,0.8313563588858145
2025-26,1630191,1610612765,3359,19.626956329205292,19.626956329205292,0.5235158551619654
2025-26,1630192,1610612743,1506,-27.78870059315317,-27.78870059315317,-0.7412165753493297
2025-26,1630193,1610612761,6166,44.91103567209335,44.91103567209335,1.197925895983154
2025-26,1630194,1610612765,2558,57.33469685378725,57.33469685378724,1.5293060396327804
2025-26,1630198,1610612760,3941,108.4663384413945,108.4663384413945,2.8931560743801286
2025-26,1630200,1610612741,5094,83.5895099107528,83.58950991075281,2.229608759987964
2025-26,1630202,1610612738,6790,75.72553129657211,75.72553129657211,2.0198504347476844
2025-26,1630208,1610612741,1150,-21.132537196406158,-32.85333854784844,-0.5636746776501627
2025-26,1630208,1610612756,623,-29.51874040823321,-17.797939056790938,-0.7873624605321571
2025-26,1630209,1610612744,276,-5.213399123091271,-5.213399123091271,-0.13905860157056144
2025-26,1630214,1610612738,265,-8.496657671683192,-10.972827217343527,-0.22663396873160557
2025-26,1630214,1610612766,144,-8.438762448669648,-5.9625929030093126,-0.22508971160496044
2025-26,1630217,1610612753,7732,128.8371262720833,128.8371262720833,3.4365123764287113
2025-26,1630224,1610612756,2564,-22.431328780707833,-22.43132878070783,-0.5983177458635002
