season,playerId,playerName,N,rawAbilityRateExact,validatedDRBL100,R1Points,PosteriorR1Points,R1WinEq
2024-25,1628464,Daniel Theis,2604,-1.4078535623886828,-0.872038695637519,-36.6605067646013,-22.707887634400993,-0.9778569956352666
2024-25,1628467,Maxi Kleber,2673,-1.7742264927803661,-1.1098777007259346,-47.425074152019185,-29.667030940404235,-1.2649836191804091
2024-25,1628470,Torrey Craig,1265,0.024005761620842708,0.010599402600476798,0.30367288450366026,0.1340824428960315,0.008099960439809649
2024-25,1628960,Grayson Allen,6277,0.16888471028121074,0.1345803385089704,10.600893264351598,8.44760784820807,0.28276089321652137
2024-25,1628963,Marvin Bagley III,1170,0.4739089721225385,0.20017093768352712,5.5447349738337,2.3419999708972674,0.1478964248345348
2024-25,1628964,Mo Bamba,1645,-1.1025254055835543,-0.5589073319522179,-18.13654292184947,-9.194025610613984,-0.48376159900479915
2024-25,1628969,Mikal Bridges,12218,-0.055186162258289505,-0.04879610149600385,-6.742645304717812,-5.961907680781751,-0.17984865628404256
2024-25,1628970,Miles Bridges,8345,0.6838718611629443,0.5738472278938934,57.0691068140477,47.88755116774541,1.522221874648429
2024-25,1628971,Bruce Brown,3799,-0.5941384074870532,-0.41806479163610205,-22.57131810043315,-15.882281434255518,-0.6020517241329932
2024-25,1628973,Jalen Brunson,9338,0.5316360657950941,0.45386885924251136,49.644175823945886,42.38227407606571,1.324174401998903
2024-25,1628975,Jevon Carter,1366,0.09234909091461821,0.04253164470309119,1.2614885818936847,0.5809822666442256,0.03364807373339011
2024-25,1628976,Wendell Carter Jr.,7120,-0.3042663455737325,-0.24843765831249717,-21.663763804849754,-17.6887612718498,-0.5778442487002757
2024-25,1628978,Donte DiVincenzo,6658,0.41455791444168977,0.3342366910090543,27.601265943527704,22.253478887382833,0.7362170731728436
2024-25,1628981,Bruno Fernando,640,-0.29244688380999795,-0.08355625251714227,-1.8716600563839871,-0.5347600161097106,-0.049923365526234394
2024-25,1628983,Shai Gilgeous-Alexander,10880,2.764427604441204,2.410013809000024,300.769723363203,262.20950241920264,8.022523527961127
2024-25,1628988,Aaron Holiday,3271,0.6643584149540119,0.4461335198757079,21.73116375314573,14.593027435134404,0.5796420282937186
2024-25,1628989,Kevin Huerter,7126,0.14475089033916572,0.11820935646996274,10.314948445568948,8.423598742049546,0.2751337989374466
2024-25,1628991,Jaren Jackson Jr.,9713,1.3944301382781172,1.1972155867670249,135.44099933095353,116.28554994268111,3.6126595178299015
2024-25,1628995,Kevin Knox II,349,-2.4068057016857654,-0.4309775217487595,-8.399751898883322,-1.5041115509031706,-0.22404917118752762
2024-25,1628997,Caleb Martin,4907,-0.9713329142203855,-0.7324927939264533,-47.663306100794316,-35.94342139797106,-1.2713380533727514
2024-25,1628998,Cody Martin,4817,-0.10746123550564822,-0.08066709855550998,-5.176407714307075,-3.8857341374189156,-0.1380719183233741
2024-25,1629001,De'Anthony Melton,527,1.4775828374903357,0.36609598277264077,7.78686155357407,1.9293258292118167,0.20770135811537835
2024-25,1629003,Shake Milton,3407,-0.25980107844871797,-0.17678096150884404,-8.85142274274782,-6.022927358606316,-0.23609672681007704
2024-25,1629004,Svi Mykhailiuk,3140,-1.0070750921347909,-0.6671341327643974,-31.622157893032437,-20.948011768802075,-0.843467563373739
2024-25,1629006,Josh Okogie,2524,2.081044795375602,1.2736559319903054,52.525570635280204,32.14707572343531,1.401030733842385
2024-25,1629008,Michael Porter Jr.,10812,0.43077078436194455,0.375241195659148,46.574937205213445,40.57107807466708,1.2423076543875629
2024-25,1629011,Mitchell Robinson,1139,1.0062351372320038,0.41843805086062513,11.461018213072522,4.76600939930252,0.30570327106273576
2024-25,1629012,Collin Sexton,7276,0.5341417695123469,0.43785663755879184,38.864155149718364,31.858448948777696,1.0366355881720115
2024-25,1629013,Landry Shamet,3088,0.7701045298359322,0.5072702193117233,23.78082788133359,15.664504372346016,0.6343133512877164
2024-25,1629014,Anfernee Simons,9310,0.25042776472959727,0.21370141976467008,23.314824896325508,19.895602180090783,0.6218835100473037
2024-25,1629018,Gary Trent Jr.,7728,0.8179597114401278,0.6776578741433649,63.21192650009308,52.369400513799235,1.6860711973404316
2024-25,1629020,Jarred Vanderbilt,2355,-0.6599707016826796,-0.3929787616846297,-15.542310024627104,-9.254649837673028,-0.41456482539921685
2024-25,1629021,Moritz Wagner,2282,1.5326416973880956,0.9009501168056759,34.97488353439634,20.559681665505522,0.9328958477099247
2024-25,1629022,Lonnie Walker IV,1994,-0.018024908347920504,-0.010000463896982049,-0.35941667245753484,-0.19940925010582206,-0.009586831676039761
2024-25,1629023,P.J. Washington,7641,0.08825184109180935,0.07297179069175579,6.743323177825152,5.57577452675706,0.17986673740235393
2024-25,1629026,Kenrich Williams,4632,0.596301802650288,0.44320762995445023,27.620699498761336,20.52937741949013,0.7367354303809774
2024-25,1629027,Trae Young,11689,-1.38838388203305,-1.2212220029411034,-162.28819197084323,-142.7486399237856,-4.328762961370756
2024-25,1629028,Deandre Ayton,4954,-0.4043339509027871,-0.3056256320983228,-20.030703927724073,-15.14069381415091,-0.5342851392915494
2024-25,1629029,Luka Dončić,7368,0.8164873176053681,0.6708160745000392,60.158785561163526,49.42572836916289,1.6046338281037504
2024-25,1629048,Goga Bitadze,5644,1.0342825196801513,0.8058380095354464,58.37490541074773,45.481497258180596,1.5570518430630167
2024-25,1629052,Oshae Brissett,559,-2.3373853157935995,-0.6051868418381761,-13.065983915286221,-3.3829944458754038,-0.34851301588545985
2024-25,1629056,Terence Davis,29,-10.232941054856576,-0.18217022135717661,-2.9675529059084074,-0.05282936419358122,-0.07915445325382858
2024-25,1629057,Robert Williams III,1456,1.1773804469968399,0.560950893595353,17.142659308273988,8.16744501074834,0.4572514350667363
2024-25,1629060,Rui Hachimura,7480,1.0483493427212043,0.8636181810082167,78.41653083554607,64.59863993941461,2.091628294812014
2024-25,1629098,Jack McVeigh,190,-2.759944416212914,-0.29295499389969476,-5.243894390804536,-0.5566144884094201,-0.13987201124486467
2024-25,1629111,Jock Landale,2153,-0.02523207325087103,-0.014474994326971842,-0.5432465370912533,-0.31164662785970376,-0.014490182311452634
2024-25,1629130,Duncan Robinson,7165,0.5663067127832832,0.4629307013225583,40.57587597092223,33.1689847497613,1.0822928451852984
2024-25,1629162,Jordan McLaughlin,1256,1.4037139915007257,0.6173195985031202,17.630647733249116,7.75353415719919,0.47026770072326357
2024-25,1629216,Gabe Vincent,6205,-0.4069740429222109,-0.32354566769152066,-25.252739363323187,-20.076008680258855,-0.6735740998873287
2024-25,1629234,Drew Eubanks,3072,-0.6742314728814751,-0.4433302835385042,-20.712390846918915,-13.619106310302847,-0.5524679845819309
2024-25,1629312,Haywood Highsmith,7260,-0.035152801789146274,-0.028804666025869296,-2.5520934098920196,-2.091218753478111,-0.06807277407270489
2024-25,1629599,Amir Coffey,7136,0.44382541688627475,0.3625387104968471,31.671381749004567,25.87076238105501,0.8447805264547885
2024-25,1629610,DaQuan Jeffries,4315,-0.5327656236928032,-0.3886531980108954,-22.98883666234446,-16.770385494170135,-0.6131883254133327
2024-25,1629611,Terance Mann,5811,-0.09355581527755703,-0.0733575553336775,-5.436528425778839,-4.262807540439999,-0.1450101982292016
2024-25,1629614,Andrew Nembhard,7546,-1.135208631936252,-0.9366153877750883,-85.66284336590957,-70.67699716150817,-2.284911422235048
2024-25,1629618,Jalen Pickett,2695,-1.027899956043506,-0.6449802983788705,-27.70190381537249,-17.38221904131056,-0.7389014181449729
2024-25,1629622,Max Strus,5381,-0.05309207580627771,-0.04092371578764938,-2.8568845991358036,-2.2021051465334134,-0.07620256339950739
2024-25,1629626,Bol Bol,1903,0.6217187500732893,0.33774786793875805,11.831307813894695,6.427341926874566,0.3155801197080627
2024-25,1629627,Zion Williamson,3647,2.0875642100313554,1.4509904086114642,76.13346673984353,52.9176202020601,2.030731422551042
2024-25,1629628,RJ Barrett,7729,-0.42237077744649104,-0.34993072557443766,-32.64503738883929,-27.046145779648285,-0.8707511434150386
2024-25,1629629,Cam Reddish,2518,-0.5540117596745185,-0.3387570691744628,-13.950016108604377,-8.529903001812974,-0.3720930790349865
2024-25,1629630,Ja Morant,6603,0.009540441335040246,0.0076795726118823295,0.6299553413527074,0.5070821795625902,0.01680299297101783
2024-25,1629631,De'Andre Hunter,7330,1.5348458426453646,1.259845467703306,112.50420026590521,92.34667278265233,3.000859207287144
2024-25,1629632,Coby White,10460,0.2565345039036092,0.22250007552502093,26.833509108317525,23.273507899917192,0.7157384584859898
2024-25,1629634,Brandon Clarke,5288,1.2250123666154,0.9404566484701271,64.77865394662236,49.73134757110032,1.7278610013843227
2024-25,1629636,Darius Garland,9684,0.7003275100543167,0.601025488068593,67.81971607366003,58.203308264562544,1.8089761887487439
2024-25,1629637,Jaxson Hayes,4526,0.9998366042484592,0.7386974323912058,45.25260470828526,33.43344579002597,1.207036672156471
2024-25,1629638,Nickeil Alexander-Walker,8480,-0.052843643161739576,-0.044455763294796787,-4.481140940115516,-3.769848727398768,-0.119526853375378
2024-25,1629639,Tyler Herro,10901,0.6897501607700166,0.6014692026681027,75.18966502553951,65.56615778284987,2.005557108547399
2024-25,1629640,Keldon Johnson,7505,0.6355679574849009,0.523881111578713,47.699375209241815,39.31727742398241,1.2723001358188069
2024-25,1629643,Chuma Okeke,826,0.47569088617230443,0.1619623544840575,3.9292067197832345,1.3378090480383147,0.10480494181130888
2024-25,1629645,Kevin Porter Jr.,6073,-0.700260896507291,-0.5542401178794184,-42.526844244887776,-33.65900235881708,-1.1343316232417375
2024-25,1629646,Charles Bassey,1568,-0.2323475767441147,-0.11500031576223858,-3.6432100033477184,-1.803204951151901,-0.09717646325014444
2024-25,1629650,Moses Brown,517,2.628192861755129,0.6418402028943796,13.587757095274016,3.3183138489639425,0.36243043272484143
2024-25,1629651,Nic Claxton,7622,-0.19473244879133494,-0.1609467278993228,-14.84250724687555,-12.267359600486383,-0.3958987702302768
2024-25,1629652,Luguentz Dort,8626,0.4645967196304585,0.3919040977442143,40.07611303532335,33.80564747141593,1.0689625143780206
2024-25,1629655,Daniel Gafford,5145,1.559646338152323,1.189678340962743,80.24380409793702,61.208950642533125,2.140367717702141
2024-25,1629656,Quentin Grimes,8263,0.23068993095419515,0.19326684573400738,19.061908994745146,15.969639463001029,0.5084441734633253
2024-25,1629659,Talen Horton-Tucker,3122,0.24474979262347324,0.16181890143381691,7.641088525704834,5.051986102763764,0.203813109216034
2024-25,1629660,Ty Jerome,5795,1.8019209099915334,1.412052964624873,104.42131673400937,81.82846930001138,2.785261963710541
2024-25,1629661,Cameron Johnson,7215,1.0391553633785124,0.8505395288458273,74.97505946775968,61.36642700622644,1.999832868363686
2024-25,1629667,Jalen McDaniels,33,5.4783822532763935,0.11070827578574463,1.80786614358121,0.03653373100929573,0.04822177082887533
2024-25,1629669,Jaylen Nowell,661,-1.4606776402758537,-0.4270269439285004,-9.655079202223392,-2.8226480993673873,-0.25753290323916206
2024-25,1629673,Jordan Poole,8417,0.419109407693331,0.3521657067539949,35.276438845547666,29.64178753748375,0.9409393254630752
2024-25,1629674,Neemias Queta,3323,0.1356683232959335,0.091575429273286,4.508258383123871,3.0430515147512938,0.1202501652902876
2024-25,1629675,Naz Reid,9046,0.9764666628310854,0.8297123268805183,88.33117431969998,75.05577708961168,2.3560846361403596
2024-25,1629680,Matisse Thybulle,1316,2.0421826167368273,0.9216434580334927,26.875123236256645,12.128827907720764,0.7168484449459103
2024-25,1629684,Grant Williams,1958,0.22975100716466298,0.1264340843250169,4.498524720284101,2.475579371083831,0.11999053630146483
2024-25,1629723,John Konchar,2491,0.5892227549564969,0.35877630960563034,14.677538825966337,8.937117872276252,0.39149851669639113
2024-25,1629726,Garrison Mathews,3507,0.4307147526832803,0.2957737688780623,15.10516637660264,10.372786074553645,0.4029047581485646
2024-25,1629731,Dean Wade,5213,0.10926649800375574,0.08360579100155272,5.696062540935786,4.358369884910943,0.1519328316707361
2024-25,1629750,Javonte Green,5154,-0.2167018862624159,-0.16536593452716786,-11.168815217964916,-8.522960265530232,-0.29790925051778655
2024-25,1630162,Anthony Edwards,11610,0.8152494744374443,0.7165061618636434,94.65046398218729,83.18636539236898,2.524640996901731
2024-25,1630163,LaMelo Ball,6267,-0.036028854691559184,-0.028701262533621635,-2.257928323520014,-1.7987081229820676,-0.06022641806274735
2024-25,1630164,James Wiseman,23,-3.349784214216366,-0.04747075596240075,-0.7704503692697642,-0.010918273871352174,-0.020550460150967495
2024-25,1630165,Killian Hayes,678,-1.0627609885963092,-0.3163090211888927,-7.205519502682977,-2.1445751636606927,-0.1921950424233729
2024-25,1630166,Deni Avdija,8956,0.759226406039035,0.6441485119823416,67.99631692485598,57.68994073313851,1.8136867176807618
2024-25,1630167,Obi Toppin,6381,0.7606418728268648,0.6081513332299492,48.53655790508225,38.80613657340306,1.2946305678831782
2024-25,1630168,Onyeka Okongwu,8921,0.7472547491062713,0.6336146389865076,66.66259616777046,56.52476194398634,1.778111972876652
2024-25,1630169,Tyrese Haliburton,9847,0.8411035268077504,0.7235386064886797,82.82346428475918,71.24684658094029,2.2091757889119354
2024-25,1630170,Devin Vassell,7989,0.197705443295655,0.16471673651986526,15.794687864889879,13.159220080572036,0.42129657731494785
2024-25,1630171,Isaac Okoro,4345,0.7630910184095868,0.5577174894852237,33.15630474989655,24.23282491813297,0.8843883353082111
2024-25,1630172,Patrick Williams,6807,-1.2735984275694272,-1.0312102410449735,-86.6938449646509,-70.19448110793134,-2.312411645631137
2024-25,1630173,Precious Achiuwa,4884,-0.6554367378492876,-0.4937003435619865,-32.011530276559206,-24.11232477956742,-0.8538534129634253
2024-25,1630174,Aaron Nesmith,4464,1.9776873078323867,1.4558700762143428,88.28396142163774,64.99004020220826,2.354825311959414
2024-25,1630175,Cole Anthony,4952,-0.702879266188235,-0.5312359777417796,-34.8065812616414,-26.306805617772923,-0.9284066693182706
2024-25,1630178,Tyrese Maxey,7776,0.581297199421341,0.4820997251173579,45.20167022700347,37.48807462512575,1.205678081039325
2024-25,1630182,Josh Green,7785,-0.014482688578122781,-0.012013610077856778,-1.1274773058068586,-0.9352595445611501,-0.030073549664288983
2024-25,1630183,Jaden McDaniels,10534,0.7591651218909904,0.6590609357177923,79.97045393999693,69.42547896851224,2.133076564693372
2024-25,1630188,Jalen Smith,4157,0.5442097786140313,0.39296162058338163,22.622800496985285,16.335414567651174,0.6034249299630114
2024-25,1630191,Isaiah Stewart,6066,-0.22366910751044813,-0.17698627787090768,-13.567768061583784,-10.73598761564926,-0.36189725906863723
2024-25,1630192,Zeke Nnaji,2487,0.2073234859335522,0.1261594102071799,5.156135095167444,3.137584531852564,0.13753118050507748
2024-25,1630193,Immanuel Quickley,3787,1.0584828617645574,0.7441014660297716,40.08474597502379,28.17912251854745,1.0691927834393071
2024-25,1630194,Paul Reed,1827,1.0524593792105963,0.5610864563226611,19.228432858177595,10.251049557015017,0.5128859157950179
2024-25,1630198,Isaiah Joe,6664,1.279853806512311,1.0320602331314184,85.28945766598041,68.77649393587772,2.2749519903840283
2024-25,1630200,Tre Jones,3663,0.7829258113184632,0.5449092241800363,28.678572468595306,19.96002488171473,0.7649524021399289
2024-25,1630201,Malachi Flynn,141,0.515953028141312,0.04178597183683228,0.7274937696792501,0.05891822028993352,0.019404665530942035
2024-25,1630202,Payton Pritchard,9025,1.6565274489064752,1.4070739036593825,149.5016022638094,126.98841980525927,3.9877023133108107
2024-25,1630205,Lamar Stevens,640,0.03849156877195653,0.010997591077701865,0.24634604014052178,0.07038458289729194,0.006570863852080066
2024-25,1630208,Nick Richards,5185,-0.7642778606331796,-0.5840502147948469,-39.62780707383036,-30.28300363711281,-1.0570047113000172
2024-25,1630214,Xavier Tillman,926,-3.9823423845006043,-1.459876899464592,-36.876490480475596,-13.518460089042124,-0.9836179958545792
2024-25,1630215,Jared Butler,4371,0.7147596035618698,0.5232313225873276,31.242142271689332,22.87044111029209,0.833331289585515
2024-25,1630217,Desmond Bane,9508,0.6534603705559645,0.5593357222943924,62.1310120324611,53.18164047575084,1.6572396326093655
2024-25,1630222,Mason Jones,171,1.6020359156598536,0.1546855683669311,2.7394814157783496,0.26451232190745216,0.07307103210636147
2024-25,1630224,Jalen Green,10969,0.25285052956807585,0.22066333509684335,27.73517458832224,24.20456122677275,0.7397888597258547
2024-25,1630227,Daishen Nix,57,-10.419140868916394,-0.3584134155269973,-5.938910295282344,-0.20429564685038845,-0.1584103846676683
2024-25,1630228,Jonathan Kuminga,4641,0.036975908296834246,0.027496425317354228,1.7160519040560773,1.2761090989784096,0.04577278132103595
2024-25,1630230,Naji Marshall,7960,-0.1715191993647431,-0.14281305721164803,-13.65292826943355,-11.367919354047183,-0.3641687635388388
2024-25,1630231,KJ Martin,3840,0.18485494129360533,0.13048584091313317,7.098429745674444,5.010656291064314,0.18933860432981145
2024-25,1630241,Sam Merrill,5801,0.5667419790066865,0.4442197297956747,32.87670220217789,25.76918652544709,0.8769304103799029
2024-25,1630243,Trevelin Queen,1731,-0.2015689558940644,-0.1047480824535051,-3.4891586265262546,-1.8131893072701732,-0.09306740339782486
2024-25,1630245,Ayo Dosunmu,5993,-0.2244798643978617,-0.17717737749721915,-13.453078273363852,-10.618240233408343,-0.358838103000258
2024-25,1630249,Vít Krejčí,4749,0.7053939600134602,0.5276289047257714,33.49915916103922,25.05709668542688,0.8935333966837402
2024-25,1630256,Jae'Sean Tate,2459,-0.04716107019282107,-0.028570847894591526,-1.1596907160414702,-0.7025571497280056,-0.030932787883592588
2024-25,1630264,Anthony Gill,1626,1.2354514316479492,0.6227042863792825,20.088440278595655,10.125171696527135,0.535825158772588
2024-25,1630283,Kylor Kelley,512,-0.4705536112713996,-0.11407360273246052,-2.409234489709566,-0.5840568459901978,-0.06426225406581289
2024-25,1630288,Jeff Dowtin Jr.,2535,0.8809659125977592,0.5400843019190616,22.332485884353193,13.691137053648212,0.5956812788258278
2024-25,1630296,Braxton Key,56,-9.236246786755887,-0.31233684786131016,-5.172298200583297,-0.17490863480233368,-0.13796230399727494
2024-25,1630311,Pat Spencer,1037,-1.2921404652866493,-0.5081341154729827,-13.399496625022552,-5.269350777454831,-0.3574089031802817
2024-25,1630314,Brandon Williams,2040,1.5199037476179051,0.8518141882254193,31.006036451405265,17.377009439798552,0.8270335662736836
2024-25,1630322,Lindy Waters III,3204,0.15356854704211909,0.10242165377247077,4.920336247229495,3.2815897868699637,0.13124164516124256
2024-25,1630346,Matt Ryan,282,-2.9910167686691125,-0.4481757326061051,-8.434667287646898,-1.2638555659492163,-0.22498048011287927
