season,playerId,playerName,N,ApproachBAttributedValue,rawAbilityRate,validatedDRBL100,R1Points,R1WinEquivalents,r1PointsPerWin
2023-24,1630564,RaiQuan Gray,158,1.8954730284913273,1.1997,0.11,1.8954730284913273,0.05055853627036918,37.490662671779255
2023-24,1629048,Goga Bitadze,3832,5.824735529006649,0.152,0.11,5.824735529006649,0.15536496593833654,37.490662671779255
2023-24,1629631,De'Andre Hunter,7033,8.852951045431379,0.1259,0.1,8.852951045431379,0.23613749169857579,37.490662671779255
2023-24,1630264,Anthony Gill,1982,3.638028699780672,0.1836,0.1,3.638028699780672,0.09703826074323205,37.490662671779255
2023-24,1629057,Robert Williams III,491,2.108103611073728,0.4293,0.1,2.108103611073728,0.05623009733195736,37.490662671779255
2023-24,1631200,Kris Murray,5478,6.831238854941988,0.1247,0.1,6.831238854941988,0.18221173935354681,37.490662671779255
2023-24,1627741,Buddy Hield,9022,10.204942397633053,0.1131,0.1,10.204942397633053,0.2721995737171839,37.490662671779255
2023-24,1627759,Jaylen Brown,9644,10.709308519703173,0.111,0.1,10.709308519703173,0.28565268673590305,37.490662671779255
2023-24,1629004,Svi Mykhailiuk,1650,2.985191949668756,0.1809,0.09,2.985191949668756,0.07962494490437032,37.490662671779255
2023-24,1631173,Terquavion Smith,389,1.7960246168127745,0.4617,0.09,1.7960246168127745,0.047905918135843335,37.490662671779255
2023-24,1630163,LaMelo Ball,2985,4.137126443324152,0.1386,0.09,4.137126443324152,0.11035084867780519,37.490662671779255
2023-24,1626224,Cedi Osman,5354,5.952887914708686,0.1112,0.09,5.952887914708686,0.1587832140185046,37.490662671779255
2023-24,1630168,Onyeka Okongwu,5984,6.211324002207432,0.1038,0.08,6.211324002207432,0.16567655942990167,37.490662671779255
2023-24,1630846,Olivier Sarr,399,1.6350197016496322,0.4098,0.08,1.6350197016496322,0.043611384412268014,37.490662671779255
2023-24,1631133,Jabari Walker,6831,6.7203249888905905,0.0984,0.08,6.7203249888905905,0.1792532996209014,37.490662671779255
2023-24,1631288,Jamal Cain,1009,1.9214031592208334,0.1904,0.07,1.9214031592208334,0.05125017863893752,37.490662671779255
2023-24,203200,Justin Holiday,3497,3.5941656235523283,0.1028,0.07,3.5941656235523283,0.09586828739247126,37.490662671779255
2023-24,1641707,Taylor Hendricks,3534,3.5554193668016634,0.1006,0.07,3.5554193668016634,0.09483479654463328,37.490662671779255
2023-24,1629026,Kenrich Williams,4200,3.952042045094652,0.0941,0.07,3.952042045094652,0.10541403548114701,37.490662671779255
2023-24,1629611,Terance Mann,7512,6.0002183722627604,0.0799,0.07,6.0002183722627604,0.16004567390000735,37.490662671779255
2023-24,1641739,Toumani Camara,7175,5.42934559779594,0.0757,0.06,5.42934559779594,0.14481860844467892,37.490662671779255
2023-24,1627884,Derrick Jones Jr.,7294,5.456575545096439,0.0748,0.06,5.456575545096439,0.14554492122124651,37.490662671779255
2023-24,1628984,Devonte' Graham,1286,1.648140085031786,0.1282,0.06,1.648140085031786,0.043961348441899056,37.490662671779255
2023-24,1630550,JT Thor,3133,2.5437885169532,0.0812,0.05,2.5437885169532,0.0678512551037945,37.490662671779255
2023-24,1630222,Mason Jones,102,0.8418779566616514,0.8254,0.05,0.8418779566616514,0.022455670203326845,37.490662671779255
2023-24,1631210,Jacob Toppin,137,0.7553350938641471,0.5513,0.04,0.7553350938641471,0.020147285751572444,37.490662671779255
2023-24,1629716,Marques Bolden,485,0.8232955140760597,0.1698,0.04,0.8232955140760597,0.021960014985165564,37.490662671779255
2023-24,1629010,Jerome Robinson,336,0.7444501577130012,0.2216,0.04,0.7444501577130012,0.019856948494894944,37.490662671779255
2023-24,1631128,Christian Braun,6786,2.9922842304527872,0.0441,0.04,2.9922842304527872,0.07981411949555112,37.490662671779255
2023-24,1631257,Jermaine Samuels Jr.,264,0.6383793074548763,0.2418,0.03,0.6383793074548763,0.01702768801511237,37.490662671779255
2023-24,1629717,Armoni Brooks,427,0.6617330573493642,0.155,0.03,0.6617330573493642,0.01765060978363227,37.490662671779255
2023-24,1641787,Tosan Evbuomwan,1490,0.8634161524099417,0.0579,0.03,0.8634161524099417,0.023030165136554658,37.490662671779255
2023-24,1630567,Scottie Barnes,8722,2.0665635169853704,0.0237,0.02,2.0665635169853704,0.0551220855997554,37.490662671779255
2023-24,1629628,RJ Barrett,7711,1.7551800140625529,0.0228,0.02,1.7551800140625529,0.046816457458452664,37.490662671779255
2023-24,203114,Khris Middleton,6288,1.217029392274682,0.0194,0.02,1.217029392274682,0.0324622000664392,37.490662671779255
2023-24,1626220,Royce O'Neale,8007,1.4400106438378664,0.018,0.01,1.4400106438378664,0.03840984771180961,37.490662671779255
2023-24,1630592,Jalen Wilson,2568,0.35351386189744893,0.0138,0.01,0.35351386189744893,0.009429384190734863,37.490662671779255
2023-24,1629656,Quentin Grimes,4155,0.3795995620803241,0.0091,0.01,0.3795995620803241,0.010125176111279145,37.490662671779255
2023-24,1629632,Coby White,11597,0.12391381935792657,0.0011,0,0.12391381935792657,0.003305191493752964,37.490662671779255
2023-24,1626171,Bobby Portis,8300,-0.09023255734420299,-0.0011,0,-0.09023255734420299,-0.0024068008115557984,37.490662671779255
2023-24,1630583,Santi Aldama,6448,-0.2730925729562075,-0.0042,0,-0.2730925729562075,-0.007284282365106748,37.490662671779255
2023-24,203493,Reggie Bullock Jr.,1749,-0.16192462328275403,-0.0093,0,-0.16192462328275403,-0.0043190653817021295,37.490662671779255
2023-24,1630577,Julian Champagnie,6178,-0.5425546068426967,-0.0088,-0.01,-0.5425546068426967,-0.014471726242681211,37.490662671779255
2023-24,1626166,Cameron Payne,5383,-0.8165835812626528,-0.0152,-0.01,-0.8165835812626528,-0.021780985532627795,37.490662671779255
2023-24,1630186,Jahmi'us Ramsey,509,-0.37184765931967123,-0.0731,-0.02,-0.37184765931967123,-0.009918407219821592,37.490662671779255
2023-24,1641767,Ben Sheppard,3433,-1.0365405433210506,-0.0302,-0.02,-1.0365405433210506,-0.027647965371956382,37.490662671779255
2023-24,1630579,Jericho Sims,2227,-0.8338106186850767,-0.0374,-0.02,-0.8338106186850767,-0.022240487611138435,37.490662671779255
2023-24,1630183,Jaden McDaniels,8394,-2.1779955765406704,-0.0259,-0.02,-2.1779955765406704,-0.0580943472674367,37.490662671779255
2023-24,1630231,Kenyon Martin Jr.,3056,-1.0516326969968215,-0.0344,-0.02,-1.0516326969968215,-0.02805052303832517,37.490662671779255
2023-24,203933,T.J. Warren,530,-0.51858570909238,-0.0978,-0.02,-0.51858570909238,-0.013832396445815309,37.490662671779255
2023-24,1641757,Jordan Miller,115,-0.4175738017164907,-0.3631,-0.02,-0.4175738017164907,-0.011138074708687811,37.490662671779255
2023-24,1630639,A.J. Lawson,1353,-0.7966848495620853,-0.0589,-0.03,-0.7966848495620853,-0.021250220529224796,37.490662671779255
2023-24,1641788,Alex Fudge,169,-0.5306805051392245,-0.314,-0.03,-0.5306805051392245,-0.014155004668367445,37.490662671779255
2023-24,1641713,GG Jackson,5067,-2.0408223690321523,-0.0403,-0.03,-2.0408223690321523,-0.05443548402702314,37.490662671779255
2023-24,1641735,Amari Bailey,253,-0.578525693340046,-0.2287,-0.03,-0.578525693340046,-0.015431194119049963,37.490662671779255
2023-24,203482,Kelly Olynyk,7374,-2.801788923581375,-0.038,-0.03,-2.801788923581375,-0.07473297946505479,37.490662671779255
2023-24,204456,T.J. McConnell,5427,-2.2677206652466455,-0.0418,-0.03,-2.2677206652466455,-0.06048761221160412,37.490662671779255
2023-24,1641724,Jett Howard,272,-0.6484909469904335,-0.2384,-0.03,-0.6484909469904335,-0.01729739889283363,37.490662671779255
2023-24,1630551,Justin Champagnie,995,-1.0971323909878001,-0.1103,-0.04,-1.0971323909878001,-0.0292641503990714,37.490662671779255
2023-24,1628418,Thomas Bryant,1816,-1.497227385003792,-0.0824,-0.04,-1.497227385003792,-0.03993600748302632,37.490662671779255
2023-24,203935,Marcus Smart,2592,-1.9873318654363754,-0.0767,-0.05,-1.9873318654363754,-0.0530087153389348,37.490662671779255
2023-24,1630191,Isaiah Stewart,5872,-3.576150584707146,-0.0609,-0.05,-3.576150584707146,-0.09538776670915075,37.490662671779255
2023-24,1626179,Terry Rozier,8171,-4.692422224356496,-0.0574,-0.05,-4.692422224356496,-0.1251624241864541,37.490662671779255
2023-24,1631095,Jabari Smith Jr.,9955,-5.71946343664315,-0.0575,-0.05,-5.71946343664315,-0.15255701097405308,37.490662671779255
2023-24,1630227,Daishen Nix,216,-0.9495567605991533,-0.4396,-0.05,-0.9495567605991533,-0.02532782012716791,37.490662671779255
2023-24,1641775,Jordan Walsh,327,-1.013950055119388,-0.3101,-0.05,-1.013950055119388,-0.027045402317805108,37.490662671779255
2023-24,203458,Alex Len,1820,-1.8185915337075342,-0.0999,-0.05,-1.8185915337075342,-0.04850785246526096,37.490662671779255
2023-24,202685,Jonas Valanciunas,7836,-5.277648138281982,-0.0674,-0.06,-5.277648138281982,-0.1407723353541756,37.490662671779255
2023-24,1631112,Kendall Brown,256,-1.0539476042686025,-0.4117,-0.06,-1.0539476042686025,-0.028112269273435693,37.490662671779255
2023-24,1631120,JD Davison,166,-1.0215008929228757,-0.6154,-0.06,-1.0215008929228757,-0.02724680814169233,37.490662671779255
2023-24,1630166,Deni Avdija,9599,-6.538031264555413,-0.0681,-0.06,-6.538031264555413,-0.17439092292910724,37.490662671779255
2023-24,1630296,Braxton Key,223,-1.0721547120736945,-0.4808,-0.06,-1.0721547120736945,-0.028597913071319193,37.490662671779255
2023-24,1630256,Jae'Sean Tate,4327,-3.6556137893101677,-0.0845,-0.06,-3.6556137893101677,-0.09750731325594564,37.490662671779255
2023-24,101108,Chris Paul,6242,-5.0786349867363905,-0.0814,-0.06,-5.0786349867363905,-0.13546399622750027,37.490662671779255
2023-24,203939,Dwight Powell,3499,-3.5481377238150786,-0.1014,-0.07,-3.5481377238150786,-0.09464057103706268,37.490662671779255
2023-24,1628981,Bruno Fernando,2748,-3.044736191584101,-0.1108,-0.07,-3.044736191584101,-0.08121318682040789,37.490662671779255
2023-24,1631254,Kenneth Lofton Jr.,836,-1.8032921241290902,-0.2157,-0.07,-1.8032921241290902,-0.04809976659832427,37.490662671779255
2023-24,201980,Danny Green,83,-1.2515042589064778,-1.5078,-0.07,-1.2515042589064778,-0.03338175880920173,37.490662671779255
2023-24,1628970,Miles Bridges,10367,-9.16839995222343,-0.0884,-0.08,-9.16839995222343,-0.24455155761023284,37.490662671779255
2023-24,1630658,Colin Castleton,235,-1.4557901332770313,-0.6195,-0.08,-1.4557901332770313,-0.03883073889683107,37.490662671779255
2023-24,1641716,Jarace Walker,1446,-2.4767012019522814,-0.1713,-0.08,-2.4767012019522814,-0.06606181447458369,37.490662671779255
2023-24,1626145,Tyus Jones,8300,-8.304943954829445,-0.1001,-0.08,-8.304943954829445,-0.22152032967613863,37.490662671779255
2023-24,1630600,Isaiah Mobley,276,-1.647008824239161,-0.5967,-0.09,-1.647008824239161,-0.0439311739741248,37.490662671779255
2023-24,1626158,Richaun Holmes,2309,-3.505249557615354,-0.1518,-0.09,-3.505249557615354,-0.09349660176196078,37.490662671779255
2023-24,1626172,Kevon Looney,4886,-5.988898498582124,-0.1226,-0.09,-5.988898498582124,-0.15974373542055875,37.490662671779255
2023-24,1630604,E.J. Liddell,96,-1.615786136675916,-1.6831,-0.1,-1.615786136675916,-0.04309836160597353,37.490662671779255
2023-24,1641771,Jalen Slawson,116,-1.6411969183026276,-1.4148,-0.1,-1.6411969183026276,-0.043776151215860565,37.490662671779255
2023-24,203552,Seth Curry,2671,-4.772957203853528,-0.1787,-0.11,-4.772957203853528,-0.12731055851531603,37.490662671779255
2023-24,201145,Jeff Green,5421,-7.924601128156542,-0.1462,-0.11,-7.924601128156542,-0.21137532823930882,37.490662671779255
2023-24,1630526,Jeremiah Robinson-Earl,1396,-3.422285888955707,-0.2451,-0.11,-3.422285888955707,-0.09128368625854673,37.490662671779255
2023-24,1630243,Trevelin Queen,665,-2.593601190396787,-0.39,-0.11,-2.593601190396787,-0.06917992389473275,37.490662671779255
2023-24,1630559,Austin Reaves,11100,-14.550468883967348,-0.1311,-0.11,-14.550468883967348,-0.3881091409707217,37.490662671779255
2023-24,1630230,Naji Marshall,5198,-7.909110697345384,-0.1522,-0.12,-7.909110697345384,-0.21096214720415954,37.490662671779255
2023-24,203967,Dario Saric,4459,-7.128728254171363,-0.1599,-0.12,-7.128728254171363,-0.19014676578489625,37.490662671779255
2023-24,1628966,Keita Bates-Diop,2620,-4.986600600808725,-0.1903,-0.12,-4.986600600808725,-0.1330091346868174,37.490662671779255
2023-24,1629014,Anfernee Simons,6370,-9.590918736210162,-0.1506,-0.12,-9.590918736210162,-0.25582153135504954,37.490662671779255
2023-24,1641763,Julian Phillips,1351,-3.6759737194721884,-0.2721,-0.12,-3.6759737194721884,-0.09805037994805152,37.490662671779255
2023-24,1631230,Dominick Barlow,1753,-4.206926678196202,-0.24,-0.13,-4.206926678196202,-0.11221265185485575,37.490662671779255
2023-24,1629639,Tyler Herro,5715,-9.356550115529473,-0.1637,-0.13,-9.356550115529473,-0.249570144903641,37.490662671779255
2023-24,1641926,Dexter Dennis,144,-2.252894382217477,-1.5645,-0.13,-2.252894382217477,-0.06009214619493302,37.490662671779255
2023-24,1628969,Mikal Bridges,11397,-17.662978078578895,-0.155,-0.14,-17.662978078578895,-0.4711300579883998,37.490662671779255
2023-24,201565,Derrick Rose,1667,-4.540717620294425,-0.2724,-0.14,-4.540717620294425,-0.12111596052721701,37.490662671779255
2023-24,1629723,John Konchar,4831,-9.172915373202908,-0.1899,-0.14,-9.172915373202908,-0.24467199882566318,37.490662671779255
2023-24,1629023,P.J. Washington,9174,-15.627292337912582,-0.1703,-0.15,-15.627292337912582,-0.4168315848328784,37.490662671779255
2023-24,1628964,Mo Bamba,2982,-6.785221710425092,-0.2275,-0.15,-6.785221710425092,-0.18098430987544545,37.490662671779255
2023-24,1631115,Orlando Robinson,1204,-4.161187850240962,-0.3456,-0.15,-4.161187850240962,-0.11099264600018012,37.490662671779255
2023-24,1631303,Justin Minaya,1532,-4.702860839562503,-0.307,-0.15,-4.702860839562503,-0.1254408565870066,37.490662671779255
2023-24,1641764,Brandin Podziemski,8027,-14.54083021089236,-0.1811,-0.15,-14.54083021089236,-0.3878520456731706,37.490662671779255
2023-24,1629622,Max Strus,9159,-17.59426436706436,-0.1921,-0.16,-17.59426436706436,-0.46929723598372874,37.490662671779255
2023-24,1630311,Pat Spencer,88,-2.7690877605303683,-3.1467,-0.16,-2.7690877605303683,-0.07386073126455493,37.490662671779255
2023-24,1630641,Ibou Badji,977,-4.325659317636682,-0.4427,-0.17,-4.325659317636682,-0.11537964413984023,37.490662671779255
2023-24,1630554,Jason Preston,295,-3.1852711205215627,-1.0798,-0.17,-3.1852711205215627,-0.08496171829257224,37.490662671779255
2023-24,201587,Nicolas Batum,6151,-13.069379202177215,-0.2125,-0.17,-13.069379202177215,-0.34860357941912473,37.490662671779255
2023-24,1629618,Jalen Pickett,490,-3.52951932687611,-0.7203,-0.17,-3.52951932687611,-0.0941439567973527,37.490662671779255
2023-24,1628995,Kevin Knox II,2373,-6.740364182061034,-0.284,-0.17,-6.740364182061034,-0.17978781119638038,37.490662671779255
2023-24,1631097,Bennedict Mathurin,6567,-13.948762337195557,-0.2124,-0.17,-13.948762337195557,-0.37205963680378895,37.490662671779255
2023-24,1641793,D'Moi Hodge,166,-3.0374819165064606,-1.8298,-0.17,-3.0374819165064606,-0.08101969130550729,37.490662671779255
2023-24,1630553,Keon Johnson,254,-3.2047785202708847,-1.2617,-0.17,-3.2047785202708847,-0.08548204517823185,37.490662671779255
2023-24,1630618,D.J. Carton,154,-3.0358489218180056,-1.9713,-0.17,-3.0358489218180056,-0.08097613393489607,37.490662671779255
2023-24,202066,Garrett Temple,1227,-4.896203180640163,-0.399,-0.17,-4.896203180640163,-0.13059793643833706,37.490662671779255
2023-24,1631246,Vince Williams Jr.,5812,-12.952696313413572,-0.2229,-0.17,-12.952696313413572,-0.34549126076567305,37.490662671779255
2023-24,1627863,Danuel House Jr.,2143,-6.578648259693067,-0.307,-0.18,-6.578648259693067,-0.17547431255849963,37.490662671779255
2023-24,1630172,Patrick Williams,4751,-11.566520452757691,-0.2435,-0.18,-11.566520452757691,-0.3085173648174611,37.490662671779255
2023-24,202083,Wesley Matthews,1703,-6.033485163016722,-0.3543,-0.18,-6.033485163016722,-0.16093300926255355,37.490662671779255
2023-24,1629599,Amir Coffey,5980,-13.962156199226927,-0.2335,-0.18,-13.962156199226927,-0.37241689541371614,37.490662671779255
2023-24,1629234,Drew Eubanks,4577,-11.571181003978877,-0.2528,-0.19,-11.571181003978877,-0.3086416771365574,37.490662671779255
2023-24,1628997,Caleb Martin,6966,-16.197416803476546,-0.2325,-0.19,-16.197416803476546,-0.43203869041421344,37.490662671779255
2023-24,1629308,Juan Toscano-Anderson,192,-3.5231919270089715,-1.835,-0.2,-3.5231919270089715,-0.09397518411060313,37.490662671779255
2023-24,203109,Jae Crowder,4737,-12.52591392582966,-0.2644,-0.2,-12.52591392582966,-0.3341075626080737,37.490662671779255
2023-24,1630535,Greg Brown III,182,-3.5556138927630214,-1.9536,-0.2,-3.5556138927630214,-0.09483998519555314,37.490662671779255
2023-24,1629659,Talen Horton-Tucker,4218,-11.720586142293055,-0.2779,-0.2,-11.720586142293055,-0.31262680643720964,37.490662671779255
2023-24,1631121,Bryce McGowens,3664,-10.88828057428587,-0.2972,-0.21,-10.88828057428587,-0.2904264635066566,37.490662671779255
2023-24,1627853,Ryan Arcidiacono,175,-3.673625705938081,-2.0992,-0.21,-3.673625705938081,-0.09798775065940267,37.490662671779255
2023-24,1629660,Ty Jerome,60,-3.4487993698500965,-5.748,-0.21,-3.4487993698500965,-0.0919908885058505,37.490662671779255
2023-24,1629013,Landry Shamet,3087,-9.80379798093952,-0.3176,-0.21,-9.80379798093952,-0.2614997250587207,37.490662671779255
2023-24,1630164,James Wiseman,4589,-12.988157341476995,-0.283,-0.21,-12.988157341476995,-0.34643712369623464,37.490662671779255
2023-24,1627739,Kris Dunn,5241,-14.671179474136544,-0.2799,-0.21,-14.671179474136544,-0.3913288917450941,37.490662671779255
2023-24,1629718,Charlie Brown Jr.,147,-3.83622379857387,-2.6097,-0.22,-3.83622379857387,-0.10232477969672037,37.490662671779255
2023-24,1630537,Chris Duarte,2911,-9.952678681466063,-0.3419,-0.22,-9.952678681466063,-0.2654708658686326,37.490662671779255
2023-24,1629011,Mitchell Robinson,3061,-10.305129533934737,-0.3367,-0.22,-10.305129533934737,-0.2748718960812562,37.490662671779255
2023-24,1630625,Dalano Banton,4211,-13.001672011726244,-0.3088,-0.22,-13.001672011726244,-0.3467976046609902,37.490662671779255
2023-24,1630180,Saddiq Bey,8639,-23.041645732337976,-0.2667,-0.23,-23.041645732337976,-0.6145969180129313,37.490662671779255
2023-24,202692,Alec Burks,4981,-14.91935217473827,-0.2995,-0.23,-14.91935217473827,-0.39794847867462935,37.490662671779255
2023-24,1631250,Pete Nance,98,-3.8905433507812703,-3.9699,-0.23,-3.8905433507812703,-0.10377366185393784,37.490662671779255
2023-24,1630568,Luka Garza,524,-4.889381962593734,-0.9331,-0.23,-4.889381962593734,-0.13041599198709736,37.490662671779255
2023-24,1630700,Dyson Daniels,5544,-16.767463083195242,-0.3024,-0.23,-16.767463083195242,-0.4472437105204009,37.490662671779255
2023-24,1630699,MarJon Beauchamp,2564,-9.82715158654051,-0.3833,-0.24,-9.82715158654051,-0.26212264297845567,37.490662671779255
2023-24,1627747,Caris LeVert,8032,-23.246466652762834,-0.2894,-0.24,-23.246466652762834,-0.6200601695488672,37.490662671779255
2023-24,201950,Jrue Holiday,9241,-26.364375316642064,-0.2853,-0.24,-26.364375316642064,-0.7032251082744291,37.490662671779255
2023-24,1631367,Jacob Gilyard,2786,-10.686337139780969,-0.3836,-0.24,-10.686337139780969,-0.2850399640394996,37.490662671779255
2023-24,1631111,Wendell Moore Jr.,333,-4.712991201344799,-1.4153,-0.24,-4.712991201344799,-0.12571106684898528,37.490662671779255
2023-24,1631204,Marcus Sasser,5708,-18.090244043263144,-0.3169,-0.25,-18.090244043263144,-0.482526654747034,37.490662671779255
2023-24,1628372,Dennis Smith Jr.,4290,-14.771805212068102,-0.3443,-0.25,-14.771805212068102,-0.3940129130656162,37.490662671779255
2023-24,1641706,Brandon Miller,9697,-28.62548140690781,-0.2952,-0.25,-28.62548140690781,-0.7635362878889674,37.490662671779255
2023-24,1627777,Georges Niang,7478,-23.14437453712766,-0.3095,-0.25,-23.14437453712766,-0.6173370350839216,37.490662671779255
2023-24,1631119,Jaylin Williams,3673,-13.552825301419519,-0.369,-0.26,-13.552825301419519,-0.36149868622144365,37.490662671779255
2023-24,1641705,Victor Wembanyama,8830,-27.01240519161107,-0.3059,-0.26,-27.01240519161107,-0.7205102088511336,37.490662671779255
2023-24,1626246,Boban Marjanovic,306,-4.9372969136426335,-1.6135,-0.26,-4.9372969136426335,-0.13169404224372747,37.490662671779255
2023-24,1631102,TyTy Washington Jr.,237,-4.836298428286158,-2.0406,-0.26,-4.836298428286158,-0.12900007851626044,37.490662671779255
2023-24,1631386,Taze Moore,179,-4.734945572677588,-2.6452,-0.27,-4.734945572677588,-0.126296662561843,37.490662671779255
2023-24,1627752,Taurean Prince,8927,-28.14409838884447,-0.3153,-0.27,-28.14409838884447,-0.7506962102867729,37.490662671779255
2023-24,1641816,Hunter Tyson,212,-4.852129593716907,-2.2887,-0.27,-4.852129593716907,-0.12942234807093186,37.490662671779255
2023-24,201580,JaVale McGee,1538,-8.622277080963867,-0.5606,-0.27,-8.622277080963867,-0.2299846539510278,37.490662671779255
2023-24,201599,DeAndre Jordan,1601,-8.871023846050582,-0.5541,-0.28,-8.871023846050582,-0.23661955307949684,37.490662671779255
2023-24,202738,Isaiah Thomas,76,-4.699173544213222,-6.1831,-0.28,-4.699173544213222,-0.12534250422173734,37.490662671779255
2023-24,1630175,Cole Anthony,7287,-25.16325091565343,-0.3453,-0.28,-25.16325091565343,-0.6711871469424526,37.490662671779255
2023-24,1628989,Kevin Huerter,6534,-23.068377071728214,-0.3531,-0.28,-23.068377071728214,-0.6153099312670384,37.490662671779255
2023-24,1629006,Josh Okogie,4065,-16.26958722945359,-0.4002,-0.29,-16.26958722945359,-0.43396371442909626,37.490662671779255
2023-24,1626162,Kelly Oubre Jr.,8345,-28.59763981629676,-0.3427,-0.29,-28.59763981629676,-0.7627936605618701,37.490662671779255
2023-24,204060,Joe Ingles,4796,-18.692170350172944,-0.3897,-0.29,-18.692170350172944,-0.49858202064385754,37.490662671779255
2023-24,202711,Bojan Bogdanovic,6060,-22.617091233115847,-0.3732,-0.3,-22.617091233115847,-0.603272645008237,37.490662671779255
2023-24,1641998,Trey Jemison,2357,-11.778567217087847,-0.4997,-0.3,-11.778567217087847,-0.3141733535148754,37.490662671779255
2023-24,1626156,D'Angelo Russell,10557,-36.28665854606047,-0.3437,-0.3,-36.28665854606047,-0.9678852268827703,37.490662671779255
2023-24,1630586,Usman Garuba,75,-5.033465045583034,-6.7113,-0.3,-5.033465045583034,-0.13425916446582117,37.490662671779255
2023-24,1626174,Christian Wood,3582,-15.743214007763147,-0.4395,-0.3,-15.743214007763147,-0.4199235992596552,37.490662671779255
2023-24,200768,Kyle Lowry,6762,-25.68005949248089,-0.3798,-0.31,-25.68005949248089,-0.6849721413916569,37.490662671779255
2023-24,1629117,Wenyen Gabriel,329,-6.035682041217934,-1.8346,-0.31,-6.035682041217934,-0.16099160727188846,37.490662671779255
2023-24,1627827,Dorian Finney-Smith,7810,-29.548042152470543,-0.3783,-0.31,-29.548042152470543,-0.7881440349869451,37.490662671779255
2023-24,1641851,Timmy Allen,513,-6.862698755745041,-1.3378,-0.32,-6.862698755745041,-0.18305087898355216,37.490662671779255
2023-24,1630224,Jalen Green,10742,-40.263013449714066,-0.3748,-0.33,-40.263013449714066,-1.0739477667334398,37.490662671779255
2023-24,1641753,Chris Livingston,361,-6.399583015964954,-1.7727,-0.33,-6.399583015964954,-0.17069805012494965,37.490662671779255
2023-24,1631101,Shaedon Sharpe,4367,-19.848040180178007,-0.4545,-0.33,-19.848040180178007,-0.5294128928566108,37.490662671779255
2023-24,1627734,Domantas Sabonis,12056,-45.609702390560315,-0.3783,-0.33,-45.609702390560315,-1.2165616486926647,37.490662671779255
2023-24,1630249,Vit Krejci,2164,-12.84602677886207,-0.5936,-0.34,-12.84602677886207,-0.3426460313952198,37.490662671779255
2023-24,1630285,Zavier Simpson,670,-7.9684438697225435,-1.1893,-0.35,-7.9684438697225435,-0.21254475919735383,37.490662671779255
2023-24,1628365,Markelle Fultz,3711,-18.72987509274321,-0.5047,-0.35,-18.72987509274321,-0.4995877308629689,37.490662671779255
2023-24,1631298,Jack White,262,-6.677759146776996,-2.5488,-0.36,-6.677759146776996,-0.17811792779548857,37.490662671779255
2023-24,1631108,Max Christie,4027,-20.366838461085774,-0.5058,-0.36,-20.366838461085774,-0.5432509592959721,37.490662671779255
2023-24,1628404,Josh Hart,10584,-44.3839957202673,-0.4193,-0.36,-44.3839957202673,-1.183867996915321,37.490662671779255
2023-24,1630184,Kira Lewis Jr.,1080,-10.065778910717915,-0.932,-0.38,-10.065778910717915,-0.268487623140757,37.490662671779255
2023-24,1631311,Lester Quinones,1595,-12.063582520483212,-0.7563,-0.38,-12.063582520483212,-0.32177565454355017,37.490662671779255
2023-24,1629629,Cam Reddish,4156,-21.94133475453077,-0.5279,-0.38,-21.94133475453077,-0.5852479841879911,37.490662671779255
2023-24,1630214,Xavier Tillman,3974,-21.273135251127155,-0.5353,-0.38,-21.273135251127155,-0.5674248928958066,37.490662671779255
2023-24,1628389,Bam Adebayo,9668,-43.27775998843588,-0.4476,-0.38,-43.27775998843588,-1.1543610303002942,37.490662671779255
2023-24,1629678,Admiral Schofield,368,-7.592204936345493,-2.0631,-0.39,-7.592204936345493,-0.2025092221712169,37.490662671779255
2023-24,1631306,Cole Swider,345,-7.524290368830696,-2.181,-0.39,-7.524290368830696,-0.20069771598074568,37.490662671779255
2023-24,1628470,Torrey Craig,4201,-22.874165163853963,-0.5445,-0.39,-22.874165163853963,-0.6101296571925435,37.490662671779255
2023-24,203926,Doug McDermott,3838,-21.612137486158915,-0.5631,-0.4,-21.612137486158915,-0.5764672039906952,37.490662671779255
2023-24,1628464,Daniel Theis,4186,-23.066632210993454,-0.551,-0.4,-23.066632210993454,-0.6152633900588971,37.490662671779255
2023-24,1641754,Seth Lundy,210,-7.2315878719884745,-3.4436,-0.4,-7.2315878719884745,-0.19289037207208357,37.490662671779255
2023-24,1630544,Tre Mann,3894,-22.060986645182346,-0.5665,-0.4,-22.060986645182346,-0.5884394959438406,37.490662671779255
2023-24,1641745,Adam Flagler,60,-6.666677895070209,-11.1111,-0.4,-6.666677895070209,-0.17782235415349135,37.490662671779255
2023-24,1630181,R.J. Hampton,326,-7.793494407798064,-2.3906,-0.4,-7.793494407798064,-0.20787827828032882,37.490662671779255
2023-24,1628975,Jevon Carter,4023,-23.022757853957902,-0.5723,-0.41,-23.022757853957902,-0.6140931158116889,37.490662671779255
2023-24,1641854,Craig Porter,2560,-17.087458383552708,-0.6675,-0.41,-17.087458383552708,-0.45577904378881867,37.490662671779255
2023-24,203952,Andrew Wiggins,8007,-39.93938605333284,-0.4988,-0.42,-39.93938605333284,-1.0653155534483747,37.490662671779255
2023-24,203925,Joe Harris,722,-9.670958520021653,-1.3395,-0.42,-9.670958520021653,-0.2579564571767726,37.490662671779255
2023-24,1628385,Harry Giles III,407,-8.43468278969732,-2.0724,-0.42,-8.43468278969732,-0.22498089360384788,37.490662671779255
